"CodigocompletoDane","MPIO","ano","poblacion","codigoanodane","cienmilhabitantes"
"25290000","Fusagasugá","2005",108938,"200525290000",0.108938
"25293000","Gachala","2005",5916,"200525293000",0.005916
"25295000","Gachancipá","2005",10886,"200525295000",0.010886
"25297000","Gachetá","2005",10409,"200525297000",0.010409
"25299000","Gama","2005",3873,"200525299000",0.003873
"25307000","Girardot","2005",97834,"200525307000",0.097834
"25312000","Granada","2005",6876,"200525312000",0.006876
"25317000","Guachetá","2005",11517,"200525317000",0.011517
"25320000","Guaduas","2005",31831,"200525320000",0.031831
"25322000","Guasca","2005",12442,"200525322000",0.012442
"25324000","Guataquí","2005",2489,"200525324000",0.002489
"25326000","Guatavita","2005",6685,"200525326000",0.006685
"25328000","Guayabal de Siquima","2005",3652,"200525328000",0.003652
"25335000","Guayabetal","2005",4780,"200525335000",0.00478
"25339000","Gutiérrez","2005",3489,"200525339000",0.003489
"25368000","Jerusalén","2005",2723,"200525368000",0.002723
"25372000","Junín","2005",8448,"200525372000",0.008448
"25377000","La Calera","2005",23768,"200525377000",0.023768
"25386000","La Mesa","2005",27165,"200525386000",0.027165
"25394000","La Palma","2005",9918,"200525394000",0.009918
"25398000","La Peña","2005",6989,"200525398000",0.006989
"25402000","La Vega","2005",13265,"200525402000",0.013265
"25407000","Lenguazaque","2005",9769,"200525407000",0.009769
"25426000","Macheta","2005",6847,"200525426000",0.006847
"25430000","Madrid","2005",62425,"200525430000",0.062425
"25436000","Manta","2005",4627,"200525436000",0.004627
"25438000","Medina","2005",9845,"200525438000",0.009845
"25473000","Mosquera","2005",63226,"200525473000",0.063226
"25483000","Nariño","2005",2092,"200525483000",0.002092
"25486000","Nemocón","2005",11303,"200525486000",0.011303
"25488000","Nilo","2005",14174,"200525488000",0.014174
"25489000","Nimaima","2005",5523,"200525489000",0.005523
"25491000","Nocaima","2005",7734,"200525491000",0.007734
"25506000","Venecia","2005",3934,"200525506000",0.003934
"25513000","Pacho","2005",25414,"200525513000",0.025414
"25518000","Paime","2005",5473,"200525518000",0.005473
"25524000","Pandi","2005",5468,"200525524000",0.005468
"25530000","Paratebueno","2005",7416,"200525530000",0.007416
"25535000","Pasca","2005",11122,"200525535000",0.011122
"25572000","Puerto Salgar","2005",15519,"200525572000",0.015519
"25580000","Pulí","2005",2945,"200525580000",0.002945
"25592000","Quebradanegra","2005",4691,"200525592000",0.004691
"25594000","Quetame","2005",6570,"200525594000",0.00657
"25596000","Quipile","2005",8217,"200525596000",0.008217
"25599000","Apulo","2005",7822,"200525599000",0.007822
"25612000","Ricaurte","2005",8145,"200525612000",0.008145
"25645000","San Antonio del Tequendama","2005",12374,"200525645000",0.012374
"25649000","San Bernardo","2005",10334,"200525649000",0.010334
"25653000","San Cayetano","2005",5276,"200525653000",0.005276
"25658000","San Francisco","2005",8304,"200525658000",0.008304
"25662000","San Juan de Río Seco","2005",9792,"200525662000",0.009792
"25718000","Sasaima","2005",10205,"200525718000",0.010205
"25736000","Sesquilé","2005",9817,"200525736000",0.009817
"25740000","Sibaté","2005",31675,"200525740000",0.031675
"25743000","Silvania","2005",21392,"200525743000",0.021392
"25745000","Simijaca","2005",11017,"200525745000",0.011017
"25754000","Soacha","2005",402007,"200525754000",0.402007
"25758000","Sopó","2005",21223,"200525758000",0.021223
"25769000","Subachoque","2005",13041,"200525769000",0.013041
"25772000","Suesca","2005",14242,"200525772000",0.014242
"25777000","Supatá","2005",4952,"200525777000",0.004952
"25779000","Susa","2005",9782,"200525779000",0.009782
"25781000","Sutatausa","2005",4742,"200525781000",0.004742
"25785000","Tabio","2005",20850,"200525785000",0.02085
"25793000","Tausa","2005",7715,"200525793000",0.007715
"25797000","Tena","2005",7569,"200525797000",0.007569
"25799000","Tenjo","2005",18466,"200525799000",0.018466
"25805000","Tibacuy","2005",4843,"200525805000",0.004843
"25807000","Tibirita","2005",3018,"200525807000",0.003018
"25815000","Tocaima","2005",17196,"200525815000",0.017196
"25817000","Tocancipá","2005",24154,"200525817000",0.024154
"25823000","Topaipí","2005",4817,"200525823000",0.004817
"25839000","Ubalá","2005",11892,"200525839000",0.011892
"25841000","Ubaque","2005",6879,"200525841000",0.006879
"25843000","Villa de San Diego de Ubate","2005",36433,"200525843000",0.036433
"25845000","Une","2005",8014,"200525845000",0.008014
"25851000","Útica","2005",4941,"200525851000",0.004941
"25862000","Vergara","2005",7730,"200525862000",0.00773
"25867000","Vianí","2005",4115,"200525867000",0.004115
"25871000","Villagómez","2005",2183,"200525871000",0.002183
"25873000","Villapinzón","2005",16573,"200525873000",0.016573
"25875000","Villeta","2005",24340,"200525875000",0.02434
"25878000","Viotá","2005",13567,"200525878000",0.013567
"25885000","Yacopí","2005",16411,"200525885000",0.016411
"25898000","Zipacón","2005",5016,"200525898000",0.005016
"25899000","Zipaquirá","2005",101551,"200525899000",0.101551
"27001000","Quibdó","2005",112886,"200527001000",0.112886
"27006000","Acandí","2005",10455,"200527006000",0.010455
"27025000","Alto Baudo","2005",28961,"200527025000",0.028961
"27050000","Atrato","2005",7561,"200527050000",0.007561
"27073000","Bagadó","2005",8454,"200527073000",0.008454
"27075000","Bahía Solano","2005",9094,"200527075000",0.009094
"27077000","Bajo Baudó","2005",16375,"200527077000",0.016375
"27099000","Bojaya","2005",9941,"200527099000",0.009941
"27135000","El Cantón del San Pablo","2005",6213,"200527135000",0.006213
"27150000","Carmen del Darien","2005",5111,"200527150000",0.005111
"27160000","Cértegui","2005",9524,"200527160000",0.009524
"27205000","Condoto","2005",13098,"200527205000",0.013098
"27245000","El Carmen de Atrato","2005",11849,"200527245000",0.011849
"27250000","El Litoral del San Juan","2005",12244,"200527250000",0.012244
"27361000","Istmina","2005",23639,"200527361000",0.023639
"27372000","Juradó","2005",3609,"200527372000",0.003609
"27413000","Lloró","2005",10248,"200527413000",0.010248
"27425000","Medio Atrato","2005",21037,"200527425000",0.021037
"27430000","Medio Baudó","2005",11715,"200527430000",0.011715
"27450000","Medio San Juan","2005",13027,"200527450000",0.013027
"27491000","Nóvita","2005",7867,"200527491000",0.007867
"27495000","Nuquí","2005",7625,"200527495000",0.007625
"27580000","Río Iro","2005",8084,"200527580000",0.008084
"27600000","Río Quito","2005",7888,"200527600000",0.007888
"27615000","Riosucio(2)","2005",28230,"200527615000",0.02823
"27660000","San José del Palmar","2005",5068,"200527660000",0.005068
"27745000","Sipí","2005",3481,"200527745000",0.003481
"27787000","Tadó","2005",18041,"200527787000",0.018041
"27800000","Unguía","2005",14544,"200527800000",0.014544
"27810000","Unión Panamericana","2005",8161,"200527810000",0.008161
"41001000","Neiva","2005",316033,"200541001000",0.316033
"41006000","Acevedo","2005",26384,"200541006000",0.026384
"41013000","Agrado","2005",8489,"200541013000",0.008489
"41016000","Aipe","2005",19783,"200541016000",0.019783
"41020000","Algeciras","2005",23427,"200541020000",0.023427
"41026000","Altamira","2005",3591,"200541026000",0.003591
"41078000","Baraya","2005",9179,"200541078000",0.009179
"41132000","Campoalegre","2005",32186,"200541132000",0.032186
"41206000","Colombia","2005",11173,"200541206000",0.011173
"41244000","Elías","2005",3337,"200541244000",0.003337
"41298000","Garzón","2005",69823,"200541298000",0.069823
"41306000","Gigante","2005",28152,"200541306000",0.028152
"41319000","Guadalupe","2005",17586,"200541319000",0.017586
"41349000","Hobo","2005",6545,"200541349000",0.006545
"41357000","Iquira","2005",10627,"200541357000",0.010627
"41359000","Isnos","2005",23702,"200541359000",0.023702
"41378000","La Argentina","2005",11592,"200541378000",0.011592
"41396000","La Plata","2005",52189,"200541396000",0.052189
"41483000","Nátaga","2005",5831,"200541483000",0.005831
"41503000","Oporapa","2005",10784,"200541503000",0.010784
"41518000","Paicol","2005",5208,"200541518000",0.005208
"41524000","Palermo","2005",27217,"200541524000",0.027217
"41530000","Palestina","2005",10249,"200541530000",0.010249
"41548000","Pital","2005",12835,"200541548000",0.012835
"41551000","Pitalito","2005",102485,"200541551000",0.102485
"41615000","Rivera","2005",16684,"200541615000",0.016684
"41660000","Saladoblanco","2005",10235,"200541660000",0.010235
"41668000","San Agustín","2005",29687,"200541668000",0.029687
"41676000","Santa María","2005",10218,"200541676000",0.010218
"41770000","Suaza","2005",14356,"200541770000",0.014356
"41791000","Tarqui","2005",15914,"200541791000",0.015914
"41797000","Tesalia","2005",8874,"200541797000",0.008874
"41799000","Tello","2005",13553,"200541799000",0.013553
"41801000","Teruel","2005",8226,"200541801000",0.008226
"41807000","Timaná","2005",20025,"200541807000",0.020025
"41872000","Villavieja","2005",7374,"200541872000",0.007374
"41885000","Yaguará","2005",7865,"200541885000",0.007865
"44001000","Riohacha","2005",167865,"200544001000",0.167865
"44035000","Albania","2005",20815,"200544035000",0.020815
"44078000","Barrancas","2005",26329,"200544078000",0.026329
"44090000","Dibulla","2005",21798,"200544090000",0.021798
"44098000","Distracción","2005",11962,"200544098000",0.011962
"44110000","El Molino","2005",7315,"200544110000",0.007315
"44279000","Fonseca","2005",26831,"200544279000",0.026831
"44378000","Hatonuevo","2005",16383,"200544378000",0.016383
"44420000","La Jagua del Pilar","2005",2721,"200544420000",0.002721
"44430000","Maicao","2005",123757,"200544430000",0.123757
"44560000","Manaure","2005",67584,"200544560000",0.067584
"44650000","San Juan del Cesar","2005",33654,"200544650000",0.033654
"44847000","Uribia","2005",117674,"200544847000",0.117674
"44855000","Urumita","2005",13349,"200544855000",0.013349
"44874000","Villanueva","2005",23538,"200544874000",0.023538
"47001000","Santa Marta","2005",415270,"200547001000",0.41527
"47030000","Algarrobo","2005",11778,"200547030000",0.011778
"47053000","Aracataca","2005",35520,"200547053000",0.03552
"47058000","Ariguaní","2005",31047,"200547058000",0.031047
"47161000","Cerro San Antonio","2005",8319,"200547161000",0.008319
"47170000","Chivolo","2005",16447,"200547170000",0.016447
"47189000","Ciénaga","2005",101985,"200547189000",0.101985
"47205000","Concordia","2005",10244,"200547205000",0.010244
"47245000","El Banco","2005",54855,"200547245000",0.054855
"47258000","El Piñon","2005",17035,"200547258000",0.017035
"47268000","El Retén","2005",18809,"200547268000",0.018809
"47288000","Fundación","2005",56986,"200547288000",0.056986
"47318000","Guamal","2005",25508,"200547318000",0.025508
"47460000","Nueva Granada","2005",16134,"200547460000",0.016134
"47541000","Pedraza","2005",8031,"200547541000",0.008031
"47545000","Pijiño del Carmen","2005",14115,"200547545000",0.014115
"47551000","Pivijay","2005",36018,"200547551000",0.036018
"47555000","Plato","2005",49195,"200547555000",0.049195
"47570000","Puebloviejo","2005",24994,"200547570000",0.024994
"47605000","Remolino","2005",8751,"200547605000",0.008751
"47660000","Sabanas de San Angel","2005",14895,"200547660000",0.014895
"47675000","Salamina","2005",8404,"200547675000",0.008404
"47692000","San Sebastián de Buenavista","2005",17267,"200547692000",0.017267
"47703000","San Zenón","2005",8904,"200547703000",0.008904
"47707000","Santa Ana","2005",23235,"200547707000",0.023235
"47720000","Santa Bárbara de Pinto","2005",11108,"200547720000",0.011108
"47745000","Sitionuevo","2005",26867,"200547745000",0.026867
"47798000","Tenerife","2005",12550,"200547798000",0.01255
"47960000","Zapayán","2005",8642,"200547960000",0.008642
"47980000","Zona Bananera","2005",57004,"200547980000",0.057004
"50001000","Villavicencio","2005",380222,"200550001000",0.380222
"50006000","Acacías","2005",54219,"200550006000",0.054219
"50110000","Barranca de Upía","2005",3197,"200550110000",0.003197
"50124000","Cabuyaro","2005",3660,"200550124000",0.00366
"50150000","Castilla la Nueva","2005",7067,"200550150000",0.007067
"50223000","Cubarral","2005",5152,"200550223000",0.005152
"50226000","Cumaral","2005",16575,"200550226000",0.016575
"50245000","El Calvario","2005",2288,"200550245000",0.002288
"50251000","El Castillo","2005",6875,"200550251000",0.006875
"50270000","El Dorado","2005",3291,"200550270000",0.003291
"50287000","Fuente de Oro","2005",11072,"200550287000",0.011072
"50313000","Granada","2005",50172,"200550313000",0.050172
"50318000","Guamal","2005",8897,"200550318000",0.008897
"50325000","Mapiripán","2005",13230,"200550325000",0.01323
"50330000","Mesetas","2005",10695,"200550330000",0.010695
"50350000","La Macarena","2005",24164,"200550350000",0.024164
"50370000","Uribe","2005",12480,"200550370000",0.01248
"50400000","Lejanías","2005",9558,"200550400000",0.009558
"50450000","Puerto Concordia","2005",15964,"200550450000",0.015964
"50568000","Puerto Gaitán","2005",17306,"200550568000",0.017306
"50573000","Puerto López","2005",28790,"200550573000",0.02879
"50577000","Puerto Lleras","2005",10666,"200550577000",0.010666
"50590000","Puerto Rico","2005",17368,"200550590000",0.017368
"50606000","Restrepo","2005",10178,"200550606000",0.010178
"50680000","San Carlos de Guaroa","2005",6602,"200550680000",0.006602
"50683000","San Juan de Arama","2005",9218,"200550683000",0.009218
"50686000","San Juanito","2005",1864,"200550686000",0.001864
"50689000","San Martín","2005",21350,"200550689000",0.02135
"50711000","Vistahermosa","2005",21048,"200550711000",0.021048
"52001000","Pasto","2005",382618,"200552001000",0.382618
"52019000","Albán","2005",19303,"200552019000",0.019303
"52022000","Aldana","2005",6850,"200552022000",0.00685
"52036000","Ancuyá","2005",8991,"200552036000",0.008991
"52051000","Arboleda","2005",7443,"200552051000",0.007443
"52079000","Barbacoas","2005",30270,"200552079000",0.03027
"52083000","Belén","2005",6587,"200552083000",0.006587
"52110000","Buesaco","2005",22233,"200552110000",0.022233
"52203000","Colón","2005",9658,"200552203000",0.009658
"52207000","Consaca","2005",10287,"200552207000",0.010287
"52210000","Contadero","2005",6667,"200552210000",0.006667
"52215000","Córdoba","2005",13499,"200552215000",0.013499
"52224000","Cuaspud","2005",8101,"200552224000",0.008101
"52227000","Cumbal","2005",30996,"200552227000",0.030996
"52233000","Cumbitara","2005",11425,"200552233000",0.011425
"52240000","Chachagüí","2005",12792,"200552240000",0.012792
"52250000","El Charco","2005",25733,"200552250000",0.025733
"52254000","El Peñol","2005",6851,"200552254000",0.006851
"52256000","El Rosario","2005",11368,"200552256000",0.011368
"52258000","El Tablón de Gómez","2005",13991,"200552258000",0.013991
"52260000","El Tambo","2005",14146,"200552260000",0.014146
"52287000","Funes","2005",6991,"200552287000",0.006991
"52317000","Guachucal","2005",16837,"200552317000",0.016837
"52320000","Guaitarilla","2005",13712,"200552320000",0.013712
"52323000","Gualmatán","2005",5673,"200552323000",0.005673
"52352000","Iles","2005",7836,"200552352000",0.007836
"52354000","Imués","2005",7492,"200552354000",0.007492
"52356000","Ipiales","2005",109116,"200552356000",0.109116
"52378000","La Cruz","2005",17630,"200552378000",0.01763
"52381000","La Florida","2005",11423,"200552381000",0.011423
